"artist_1","album_1","track_1","1","tracks/artist_1_album_1_track_1.mp3"
"artist_1","album_1","track_2","2","tracks/artist_1_album_1_track_2.mp3"
"artist_1","album_2","track_1","1","tracks/artist_1_album_2_track_1.mp3"
"artist_2","album_1","track_1","1","tracks/artist_2_album_1_track_1.mp3"
"artist_2","album_2","track_1","1","tracks/artist_2_album_2_track_1.mp3"
"artist_2","album_3","track_1","1","tracks/artist_2_album_3_track_1.mp3"
"artist_3","album_1","track_1","1","tracks/artist_3_album_1_track_1.mp3"
"artist_3","album_2","track_1","1","tracks/artist_3_album_2_track_1.mp3"
"artist_3","album_2","track_2","2","tracks/artist_3_album_2_track_2.mp3"
"artist_4","album_1","track_1","1","tracks/artist_4_album_1_track_1.mp3"
"artist_4","album_2","track_1","1","tracks/artist_4_album_2_track_1.mp3"
"artist_4","album_3","track_1","1","tracks/artist_4_album_3_track_1.mp3"
"artist_5","album_1","track_1","1","tracks/artist_5_album_1_track_1.mp3"
"artist_5","album_2","track_1","1","tracks/artist_5_album_2_track_1.mp3"
"artist_5","album_3","track_1","1","tracks/artist_5_album_3_track_1.mp3"
"artist_6","album_1","track_1","1","tracks/artist_6_album_1_track_1.mp3"
"artist_6","album_2","track_1","1","tracks/artist_6_album_2_track_1.mp3"
"artist_6","album_2","track_2","2","tracks/artist_6_album_2_track_2.mp3"
"artist_7","album_1","track_1","1","tracks/artist_7_album_1_track_1.mp3"
"artist_7","album_2","track_1","1","tracks/artist_7_album_2_track_1.mp3"
"artist_7","album_3","track_1","1","tracks/artist_7_album_3_track_1.mp3"
"artist_8","album_1","track_1","1","tracks/artist_8_album_1_track_1.mp3"
"artist_8","album_1","track_2","2","tracks/artist_8_album_1_track_2.mp3"
"artist_8","album_1","track_3","3","tracks/artist_8_album_1_track_3.mp3"
"artist_9","album_1","track_1","1","tracks/artist_9_album_1_track_1.mp3"
"artist_9","album_1","track_2","2","tracks/artist_9_album_1_track_2.mp3"
"artist_9","album_1","track_3","3","tracks/artist_9_album_1_track_3.mp3"
"artist_10","album_1","track_1","1","tracks/artist_10_album_1_track_1.mp3"
"artist_10","album_2","track_1","1","tracks/artist_10_album_2_track_1.mp3"
"artist_10","album_3","track_1","1","tracks/artist_10_album_3_track_1.mp3"
"artist_11","album_1","track_1","1","tracks/artist_11_album_1_track_1.mp3"
"artist_11","album_1","track_2","2","tracks/artist_11_album_1_track_2.mp3"
"artist_11","album_2","track_1","1","tracks/artist_11_album_2_track_1.mp3"
"artist_12","album_1","track_1","1","tracks/artist_12_album_1_track_1.mp3"
"artist_12","album_2","track_1","1","tracks/artist_12_album_2_track_1.mp3"
"artist_12","album_3","track_1","1","tracks/artist_12_album_3_track_1.mp3"
"artist_13","album_1","track_1","1","tracks/artist_13_album_1_track_1.mp3"
"artist_13","album_1","track_2","2","tracks/artist_13_album_1_track_2.mp3"
"artist_13","album_2","track_1","1","tracks/artist_13_album_2_track_1.mp3"
"artist_14","album_1","track_1","1","tracks/artist_14_album_1_track_1.mp3"
"artist_14","album_1","track_2","2","tracks/artist_14_album_1_track_2.mp3"
"artist_14","album_1","track_3","3","tracks/artist_14_album_1_track_3.mp3"
"artist_15","album_1","track_1","1","tracks/artist_15_album_1_track_1.mp3"
"artist_15","album_1","track_2","2","tracks/artist_15_album_1_track_2.mp3"
"artist_15","album_2","track_1","1","tracks/artist_15_album_2_track_1.mp3"
"artist_16","album_1","track_1","1","tracks/artist_16_album_1_track_1.mp3"
"artist_16","album_2","track_1","1","tracks/artist_16_album_2_track_1.mp3"
"artist_16","album_3","track_1","1","tracks/artist_16_album_3_track_1.mp3"
"artist_17","album_1","track_1","1","tracks/artist_17_album_1_track_1.mp3"
"artist_17","album_2","track_1","1","tracks/artist_17_album_2_track_1.mp3"
"artist_17","album_3","track_1","1","tracks/artist_17_album_3_track_1.mp3"
"artist_18","album_1","track_1","1","tracks/artist_18_album_1_track_1.mp3"
"artist_18","album_1","track_2","2","tracks/artist_18_album_1_track_2.mp3"
"artist_18","album_1","track_3","3","tracks/artist_18_album_1_track_3.mp3"
"artist_19","album_1","track_1","1","tracks/artist_19_album_1_track_1.mp3"
"artist_19","album_2","track_1","1","tracks/artist_19_album_2_track_1.mp3"
"artist_19","album_3","track_1","1","tracks/artist_19_album_3_track_1.mp3"
"artist_20","album_1","track_1","1","tracks/artist_20_album_1_track_1.mp3"
"artist_20","album_1","track_2","2","tracks/artist_20_album_1_track_2.mp3"
"artist_20","album_2","track_1","1","tracks/artist_20_album_2_track_1.mp3"
"artist_21","album_1","track_1","1","tracks/artist_21_album_1_track_1.mp3"
"artist_21","album_2","track_1","1","tracks/artist_21_album_2_track_1.mp3"
"artist_21","album_3","track_1","1","tracks/artist_21_album_3_track_1.mp3"
"artist_22","album_1","track_1","1","tracks/artist_22_album_1_track_1.mp3"
"artist_22","album_2","track_1","1","tracks/artist_22_album_2_track_1.mp3"
"artist_22","album_2","track_2","2","tracks/artist_22_album_2_track_2.mp3"
"artist_23","album_1","track_1","1","tracks/artist_23_album_1_track_1.mp3"
"artist_23","album_2","track_1","1","tracks/artist_23_album_2_track_1.mp3"
"artist_23","album_3","track_1","1","tracks/artist_23_album_3_track_1.mp3"
"artist_24","album_1","track_1","1","tracks/artist_24_album_1_track_1.mp3"
"artist_24","album_2","track_1","1","tracks/artist_24_album_2_track_1.mp3"
"artist_24","album_3","track_1","1","tracks/artist_24_album_3_track_1.mp3"
"artist_25","album_1","track_1","1","tracks/artist_25_album_1_track_1.mp3"
