108.9397	34.3286	2
108.9742	34.2303	7
108.9096	34.2166	2
108.9114	34.1832	3
108.8823	34.1729	2
108.972	34.3152	5
109.0126	34.2927	2
108.9629	34.3536	7
108.9329	34.3491	4
108.9162	34.281	2
108.9201	34.3786	2
108.9161	34.2937	4
108.9444	34.3568	2
108.9337	34.284	2
109.054	34.3637	5
108.9475	34.2285	6
108.9927	34.3108	4
108.9205	34.1655	4
108.912	34.1963	3
109.0104	34.4712	3
108.9435	34.2468	2
109.0257	34.2494	6
109.0052	34.2661	5
109.0213	34.3118	4
108.9802	34.1955	4
108.9673	34.244	4
108.9398	34.3386	2
109.0156	34.231	3
108.9536	34.2815	4
108.858	34.1853	3
108.9848	34.214	4
108.97	34.2538	2
109.059	34.2539	4
108.8776	34.202	4
108.9606	34.2215	2
108.8535	34.2014	3
108.8683	34.2276	3
108.9964	34.3272	10
