109.0299	34.3152	8
108.9096	34.1528	2
108.9424	34.2502	2
109.0595	34.32	2
108.9554	34.2547	3
109.0183	34.2485	3
109.0147	34.0326	3
108.9842	34.2143	3
108.985	34.3971	6
108.9535	34.2753	2
108.8385	34.2963	8
108.9455	34.2646	10
108.969	34.2035	4
109.0128	34.2568	3
108.9707	34.2655	5
108.9197	34.163	2
108.8964	34.1096	6
108.9521	34.1901	2
108.9575	34.2319	4
109.0123	34.3035	4
109.0977	34.229	4
108.9708	34.218	14
108.9531	34.3557	4
108.9468	34.3366	3
108.9948	34.2168	3
108.9536	34.3038	5
108.9349	34.2954	2
108.9051	34.2394	4
108.96	34.2139	2
108.9206	34.2928	6
109.024	34.3423	3
108.9698	34.2417	6
108.9565	34.266	10
108.912	34.2033	2
108.8961	34.2528	7
108.9865	34.2836	4
108.971	34.3545	4
108.8808	34.2794	6
109.0787	34.2869	2
108.8838	34.1858	7
108.9681	34.2821	2
108.9341	34.317	4
108.9382	34.2232	6
