106.6398	29.7216	117
108.9682	34.2759	75
108.9603	34.2661	73
108.957	34.2805	67
108.9624	34.2792	66
108.9328	34.2637	66
108.9594	34.2535	61
108.9212	34.2793	60
108.9676	34.2852	57
108.9678	34.2686	55
108.9124	34.2547	55
108.9716	34.259	53
108.9525	34.2732	52
108.9315	34.2571	51
108.8952	34.2545	50
108.9798	34.2773	50
108.9135	34.2623	48
108.9333	34.2302	47
108.9115	34.2508	47
108.9362	34.2456	46
108.9579	34.2763	45
108.9512	34.2801	45
108.9587	34.2398	45
108.926	34.2289	44
108.9575	34.3237	44
108.929	34.2201	43
108.9557	34.2973	42
108.8984	34.2737	42
109.0012	34.2801	42
108.926	34.2853	41
108.9226	34.2423	41
108.9385	34.2513	40
108.9551	34.2522	40
108.9798	34.2689	39
108.9663	34.2599	39
108.9187	34.2361	39
108.9814	34.2698	39
108.9337	34.2291	38
108.9485	34.2596	38
108.9143	34.2468	37
108.9182	34.2653	36
108.9555	34.2506	36
108.8974	34.249	36
108.9745	34.2834	36
108.8963	34.2492	36
108.9566	34.2404	35
108.9501	34.2351	35
108.9627	34.3059	34
119.568	39.9564	34
108.9076	34.2359	34
108.9504	34.2632	34
108.9584	34.2261	34
108.8847	34.2572	34
108.9868	34.2733	33
108.9097	34.2336	33
108.8968	34.2499	33
108.9311	34.2766	33
108.92	34.2747	33
108.9557	34.3095	33
109.0195	34.2624	32
108.8442	34.302	32
108.9611	34.2992	32
108.9308	34.2584	32
108.9211	34.2247	32
108.9478	34.3186	31
108.8754	34.2519	31
108.9624	34.2834	31
108.8986	34.2534	30
108.9323	34.2743	30
108.951	34.2911	30
108.9955	34.26	30
109.005	34.2542	30
108.8945	34.2629	30
108.9286	34.2817	30
108.9306	34.3241	30
108.8751	34.2384	30
108.9782	34.2594	29
109.0056	34.251	29
108.9967	34.2689	29
108.9544	34.3307	29
108.9611	34.3294	29
108.9732	34.2314	29
108.9957	34.2489	29
108.9811	34.324	29
108.965	34.2416	29
108.9992	34.2933	28
108.8767	34.2627	28
108.8853	34.272	28
108.9982	34.2746	28
109.0371	34.2556	28
108.9668	34.2458	28
108.9752	34.2401	27
108.9156	34.2172	27
108.9419	34.2853	27
108.94	34.2661	27
108.914	34.2733	27
108.9319	34.3162	27
108.9663	34.229	27
108.924	34.2606	27
108.943	34.2927	27
108.9969	34.2962	27
108.9982	34.2842	26
108.9622	34.3225	26
108.9994	34.3172	26
109.0429	34.2624	26
108.9403	34.2271	26
108.9212	34.215	26
108.9982	34.2994	26
109.0039	34.248	26
108.9367	34.2234	26
109.0044	34.3016	25
108.9116	34.225	25
108.8758	34.2311	25
108.8882	34.2388	25
108.9095	34.2228	25
109.0127	34.2746	25
108.9952	34.2391	25
109.0264	34.2798	25
108.9591	34.2144	25
108.881	34.2412	24
108.9292	34.3501	24
108.9296	34.3092	24
108.9854	34.2356	24
109.0059	34.238	24
108.9894	34.2684	24
108.9221	34.3598	24
108.9843	34.2898	23
108.9721	34.2478	23
108.9244	34.3421	23
108.9247	34.366	23
108.9439	34.3151	23
108.9195	34.2126	23
109.0269	34.2451	23
108.9927	34.2413	23
108.8834	34.2045	23
109.0053	34.2859	23
108.9425	34.3388	23
108.9376	34.331	23
108.8763	34.2806	23
108.9294	34.3582	22
108.9287	34.3359	22
108.9565	34.3337	22
108.9542	34.2248	22
108.8745	34.2089	22
108.9951	34.3224	22
108.9071	34.2388	22
108.9575	34.2031	22
109.0119	34.2443	22
108.9203	34.3725	22
108.9072	34.2031	22
108.954	34.201	22
109.0461	34.282	22
108.8837	34.2013	22
109.0501	34.2785	22
108.9697	34.2254	22
108.9355	34.2931	22
108.918	34.2966	22
108.8518	34.296	21
108.941	34.3191	21
109.006	34.2533	21
108.8792	34.1857	21
108.9455	34.2726	21
108.8914	34.2777	21
108.9971	34.3097	21
108.7702	34.4409	21
108.9523	34.2067	21
108.886	34.2153	21
108.9739	34.2765	21
109.0185	34.245	20
108.9093	34.205	20
108.9791	34.3128	20
108.9948	34.2585	20
108.9171	34.2697	20
108.9519	34.3445	20
108.8964	34.1946	20
108.9827	34.3003	20
108.9437	34.1604	20
108.9373	34.2813	20
108.8875	34.2438	20
108.8946	34.2696	20
108.9198	34.3298	20
108.8795	34.2277	20
109.0395	34.2791	20
109.0311	34.2735	20
108.9561	34.2094	20
108.901	34.2284	20
108.8759	34.2005	19
108.923	34.3874	19
108.9422	34.3279	19
108.9667	34.3408	19
108.9812	34.2293	19
108.9888	34.2279	19
108.8822	34.2348	19
108.9287	34.2978	19
108.9182	34.3815	19
108.885	34.2681	18
108.8638	34.2918	18
108.8877	34.2141	18
108.9188	34.3887	18
108.9504	34.2269	18
108.9718	34.2298	18
108.8987	34.2757	18
108.89	34.2312	18
108.8917	34.1997	18
108.8863	34.225	18
108.8986	34.2611	18
108.9036	34.267	18
108.9305	34.3455	18
108.9886	34.3049	18
108.8976	34.2917	18
109.0528	34.253	17
108.9408	34.199	17
108.8883	34.1814	17
108.9952	34.2528	17
108.999	34.2379	17
108.9437	34.2089	17
108.8994	34.2219	17
109.0707	34.2785	17
108.9365	34.335	17
108.8848	34.1762	17
108.9829	34.2534	17
108.9451	34.3041	17
108.9235	34.2022	17
108.9395	34.2016	17
108.9447	34.3493	17
108.9328	34.2027	17
108.871	34.2363	17
108.9408	34.3411	17
108.883	34.1768	17
108.9444	34.2854	16
108.9069	34.2058	16
108.967	34.2462	16
108.9244	34.41	16
108.9452	34.2525	16
108.8416	34.3027	16
108.934	34.2928	16
108.8995	34.2843	16
108.9322	34.3282	16
108.9576	34.1941	16
108.9276	34.4015	16
108.9514	34.3523	16
108.8923	34.1973	16
108.8631	34.2866	16
108.8897	34.2347	16
108.9481	34.3037	16
108.8547	34.2113	16
108.9201	34.3939	16
108.9272	34.2964	16
108.8332	34.2991	16
108.8964	34.2322	15
108.9579	34.3435	15
108.8508	34.2766	15
109.0688	34.2711	15
108.8992	34.2405	15
108.855	34.2038	15
109.0281	34.2632	15
108.9407	34.2161	15
108.9294	34.3248	15
108.983	34.311	15
108.9646	34.3475	14
108.9516	34.2249	14
108.8677	34.203	14
108.9414	34.2117	14
108.9461	34.1957	14
109.021	34.2469	14
108.9841	34.2493	14
108.9881	34.2816	14
108.9934	34.2937	14
108.8939	34.1711	13
108.9689	34.333	13
108.9721	34.3288	13
109.0716	34.2841	13
108.8475	34.2672	13
108.8635	34.3331	13
108.9386	34.3228	13
108.9581	34.1887	13
108.9772	34.3058	13
108.925	34.3149	13
108.9394	34.3033	13
108.9534	34.1808	13
108.9197	34.308	13
108.9393	34.167	13
108.9338	34.1721	13
109.0089	34.2809	13
108.9353	34.353	13
108.9984	34.3194	13
108.8501	34.2536	13
108.849	34.2865	12
108.8567	34.1996	12
108.8656	34.1904	12
108.9712	34.3462	12
108.8741	34.2573	12
108.9555	34.1804	12
108.9439	34.2487	12
116.8951	36.6713	12
109.0316	34.294	12
109.0178	34.2546	12
108.9406	34.1803	12
108.944	34.2229	12
108.9266	34.3221	12
108.8591	34.1843	12
