108.8376	34.3018	2
108.8828	34.232	24
108.9744	34.242	8
108.9428	34.2973	9
108.943	34.2797	25
108.9844	34.2212	11
108.8256	34.3062	2
108.9551	34.2558	17
109.0297	34.2766	8
108.8366	34.0999	6
108.9357	34.3323	2
108.971	34.1894	2
108.9723	34.212	15
108.8869	34.1904	6
109.0068	34.2606	12
108.8764	34.1975	5
108.8978	34.285	7
108.9626	34.3395	2
108.8508	34.1732	8
108.9121	34.2314	38
108.8732	34.2103	13
108.9723	34.2256	20
108.9415	34.3118	25
108.8919	34.2128	15
108.9535	34.2732	10
108.9317	34.2206	7
109.1381	34.3134	3
108.8962	34.2444	12
108.992	34.3076	6
109.0691	34.2868	2
109.0116	34.4138	3
109.0044	34.227	5
109.018	34.2079	9
108.8418	34.1348	3
108.9057	34.2494	4
108.8991	34.2751	10
108.905	34.295	3
109.0955	34.2308	20
108.8873	34.1666	2
108.9961	34.407	11
108.9766	34.3388	2
108.9947	34.2761	5
108.899	34.1697	12
109.041	34.32	2
109.0209	34.2485	3
108.964	34.236	8
108.9931	34.1613	4
108.9807	34.3951	11
108.9644	34.2497	11
108.8821	34.2432	2
108.9255	34.3034	6
108.9339	34.237	11
108.9333	34.3589	6
108.9541	34.2115	6
108.9601	34.167	3
108.9787	34.2796	8
108.9523	34.2247	27
108.9696	34.2595	35
108.9467	34.1516	3
109.0244	34.343	19
108.9645	34.2763	24
109.0069	34.2055	8
108.9346	34.2468	5
108.8951	34.1988	11
108.9531	34.3303	7
108.9538	34.2984	2
108.8965	34.2239	6
108.8868	34.3781	14
108.8466	34.2957	3
108.9603	34.318	4
109.0469	34.2934	2
108.9443	34.3473	2
108.8625	34.2056	3
108.9629	34.2021	50
108.9161	34.2192	13
108.9129	34.2406	50
108.9868	34.2113	8
108.989	34.3888	4
108.9564	34.3537	3
108.9509	34.2353	66
108.9781	34.2905	3
108.8619	34.1729	4
109.0044	34.2807	2
108.8846	34.2521	4
108.9144	34.2607	13
