109.0041	34.3953	4
108.9939	34.2341	3
108.9084	34.2463	4
108.8836	34.2563	4
108.967	34.1927	11
108.9788	34.2524	9
109.0848	34.2459	18
108.8762	34.209	2
108.9484	34.2963	7
109.0248	34.2367	4
108.9043	34.1692	10
109.1073	34.2212	4
108.9458	34.3798	3
108.9895	34.2707	9
109.0127	34.2325	5
108.9681	34.2831	7
109.0242	34.2647	3
108.9458	34.2375	6
108.9233	34.288	2
109.0239	34.2477	4
109.014	34.0352	2
108.9366	34.2152	4
109.2591	34.6633	2
109.0424	34.3152	4
108.9415	34.2758	5
109.3197	34.1616	4
108.9363	34.2591	4
108.9426	34.2243	4
108.8752	34.2246	4
108.8786	34.2923	4
108.891	34.2185	7
109.011	34.2592	4
108.9991	34.328	3
108.8908	34.1913	7
109.0239	34.3431	13
108.986	34.1734	3
109.0064	34.3076	6
108.9215	34.2426	4
108.9455	34.2068	4
108.9498	34.2533	7
109.036	34.2571	4
108.9326	34.3158	4
109.0369	34.3229	3
108.8443	34.1957	5
108.8721	34.2513	3
109.0766	34.2861	2
108.9939	34.2136	2
108.9126	34.1576	10
108.9723	34.212	11
108.8261	34.2318	4
108.899	34.2378	2
108.961	34.2689	4
109.0017	34.2742	6
108.9542	34.282	3
108.9593	34.201	4
