116.8984	36.6718	109
108.9348	34.2349	108
108.9625	34.2401	103
108.9147	34.2412	99
119.5637	39.9616	97
106.6419	29.7264	96
108.9337	34.2421	93
108.9459	34.2368	92
108.9207	34.243	92
108.9067	34.2035	90
108.8906	34.2305	86
108.9012	34.2465	84
108.9677	34.2399	84
108.8853	34.2445	83
108.8961	34.2354	82
108.9527	34.3238	82
108.8886	34.2255	82
108.889	34.249	80
108.9699	34.2289	79
108.9422	34.3162	77
108.9052	34.2523	77
108.8879	34.234	76
108.9528	34.2562	76
108.9512	34.2018	75
108.8947	34.1931	74
108.9672	34.2203	73
108.901	34.2064	73
108.9407	34.3235	72
108.9718	34.224	71
108.9847	34.2315	70
108.9418	34.3403	69
108.9905	34.2416	68
108.932	34.2585	68
108.9531	34.23	67
108.9593	34.2631	67
108.8903	34.2538	67
108.9266	34.2173	66
108.8923	34.2649	65
108.9585	34.3322	65
108.909	34.2364	65
108.9797	34.2358	64
108.8926	34.2484	64
108.9504	34.3269	63
108.9318	34.308	62
108.8866	34.2132	62
109.0058	34.2788	62
108.918	34.2415	61
108.9038	34.2688	61
108.8874	34.2139	61
108.9613	34.2014	61
108.9625	34.2507	60
108.9244	34.2216	60
108.9486	34.3516	60
108.9268	34.2313	60
108.9581	34.3504	59
108.9655	34.2022	58
108.954	34.2525	58
108.9364	34.2498	58
108.9303	34.2146	58
108.9818	34.322	57
108.9546	34.2197	57
108.8817	34.2082	57
109.0008	34.2999	57
108.9491	34.3302	56
108.9344	34.2624	56
108.9646	34.2185	56
108.9067	34.2379	55
108.9208	34.2784	55
108.9297	34.226	55
108.9624	34.2914	54
108.9162	34.2612	54
108.9869	34.2431	53
108.9998	34.3211	53
109.0029	34.3058	53
108.9574	34.3145	53
108.9501	34.2241	53
108.8973	34.1938	53
108.8868	34.1914	52
108.925	34.2349	52
108.9949	34.2928	52
108.9958	34.2626	52
108.885	34.2061	52
108.9496	34.354	51
109.0023	34.2648	51
108.9136	34.2053	50
108.9531	34.2042	50
108.9724	34.3204	50
108.9477	34.3354	50
108.9076	34.2144	50
108.9303	34.2822	50
108.9646	34.27	50
108.9553	34.2409	50
108.9735	34.336	50
108.9825	34.2906	50
108.9534	34.3318	49
108.9693	34.2031	49
108.9988	34.25	49
108.9415	34.2525	49
108.8805	34.2254	49
108.8784	34.2108	49
108.9237	34.2018	48
109.0032	34.3111	48
108.9623	34.3401	48
108.9489	34.3085	48
108.932	34.223	48
108.8814	34.2725	48
108.8791	34.2359	48
108.9509	34.3491	47
108.9605	34.3394	47
108.9367	34.2004	47
108.8906	34.279	47
108.9064	34.2351	47
109.0022	34.2837	46
108.914	34.2684	46
109.0006	34.2653	46
108.9733	34.3395	46
108.8851	34.1981	46
108.9471	34.3757	46
108.881	34.24	45
108.9473	34.3583	45
108.9514	34.3225	45
108.9653	34.2803	45
108.913	34.2078	45
108.9672	34.2713	45
108.9412	34.3832	45
108.9331	34.3116	45
108.9566	34.19	44
108.9833	34.2337	44
108.9705	34.2599	44
108.9442	34.3693	44
108.9061	34.2904	44
108.9475	34.2891	44
108.9557	34.2127	44
108.9619	34.3498	44
109.0047	34.3083	44
108.9201	34.1871	43
108.934	34.3515	43
108.9501	34.2352	43
108.9637	34.2001	43
108.9732	34.2747	43
108.9533	34.3543	43
108.9061	34.2266	43
108.8861	34.2659	43
109.0005	34.2793	42
108.879	34.2754	42
108.9473	34.2038	42
108.9112	34.2362	42
108.9316	34.3345	42
108.9204	34.2588	41
108.9581	34.3123	41
108.989	34.2537	41
108.9436	34.2694	40
108.9552	34.2251	40
108.9252	34.3623	40
108.9112	34.2515	40
108.9959	34.2607	39
108.935	34.2586	39
108.9846	34.2687	39
108.9388	34.2997	39
108.7669	34.4393	39
108.9005	34.2778	39
108.9228	34.2844	39
108.964	34.276	39
108.9858	34.32	39
108.8799	34.2224	39
108.9462	34.1875	38
108.9272	34.269	38
108.9135	34.2197	38
108.9407	34.3458	38
108.893	34.182	38
108.8844	34.2349	38
108.9368	34.2827	38
108.9503	34.1995	38
108.9568	34.2662	38
108.8789	34.2002	38
108.9685	34.3311	38
108.9039	34.2907	38
108.8429	34.2618	37
108.8975	34.269	37
108.9014	34.225	37
108.9225	34.3078	36
108.9648	34.2441	36
108.9241	34.2159	36
108.9666	34.2586	36
108.8411	34.2925	35
109.002	34.2505	35
108.9359	34.3267	35
108.9302	34.337	34
108.9297	34.3708	34
108.8468	34.2617	34
108.938	34.3317	34
108.9254	34.2131	34
108.9497	34.2243	34
108.9231	34.3146	34
108.9842	34.308	34
108.9241	34.3125	34
108.9756	34.3116	34
108.9759	34.2578	33
108.9142	34.1918	33
108.8785	34.2676	33
108.9412	34.1906	33
108.9518	34.2942	32
108.87	34.209	32
108.875	34.1767	32
108.9671	34.1965	32
108.9435	34.2454	32
108.8791	34.2563	31
108.9378	34.2874	31
108.9046	34.258	31
108.8456	34.27	31
108.9515	34.3073	31
108.8974	34.2198	31
108.9887	34.2687	31
108.9401	34.3046	31
108.8771	34.259	31
108.9339	34.1975	31
108.9649	34.2469	31
108.8976	34.2534	30
108.9316	34.1937	30
108.9848	34.2516	30
108.9365	34.2985	30
108.9538	34.295	30
108.9406	34.2998	30
108.9185	34.3476	30
108.9637	34.3239	30
108.8636	34.2099	29
108.9386	34.2762	29
108.9375	34.2134	29
108.9049	34.1863	29
108.9192	34.3756	29
108.9232	34.3617	29
108.9622	34.36	29
108.9336	34.2088	29
108.8824	34.1823	29
108.8967	34.2923	28
108.9103	34.1749	28
108.9329	34.3585	28
108.913	34.269	28
108.9272	34.386	28
108.9135	34.2296	28
108.9236	34.2031	28
108.8977	34.3064	28
108.9088	34.3037	28
108.9342	34.1873	28
108.8501	34.2419	28
108.8627	34.2029	27
108.8438	34.2487	27
108.9432	34.2747	27
108.9268	34.2562	27
108.857	34.2871	27
108.8506	34.2648	27
108.9807	34.2678	27
109.0577	34.2844	27
108.9291	34.3635	27
108.8817	34.1824	27
108.8433	34.2954	27
108.9737	34.3345	26
108.9402	34.3733	26
108.9746	34.2913	26
108.9197	34.3814	26
108.8597	34.2018	26
108.9675	34.3564	26
108.9971	34.3404	26
108.9579	34.2785	26
108.9861	34.3634	25
108.8958	34.1718	25
108.9152	34.268	25
109.0599	34.298	25
108.8817	34.1976	25
108.9523	34.1845	25
108.9771	34.3484	25
109.0145	34.2691	24
108.9762	34.2997	24
108.9198	34.3891	24
109.0003	34.3238	24
108.9991	34.3197	24
108.864	34.2037	24
108.9431	34.2049	24
108.9167	34.1681	23
108.9956	34.2174	23
109.0215	34.2591	23
108.9853	34.2291	23
108.888	34.1758	23
109.005	34.2376	23
108.9686	34.2516	23
108.9083	34.1602	23
108.8856	34.2493	23
108.9757	34.2193	23
108.9456	34.2484	23
109.0257	34.2731	22
108.9758	34.2483	22
108.9839	34.3219	22
108.9473	34.2182	22
108.9659	34.3731	22
108.8762	34.2684	22
108.9145	34.1986	22
109.008	34.2623	22
108.8631	34.2828	22
108.9291	34.3609	22
108.9624	34.3099	22
108.9576	34.1763	22
