aretha_franklin	aretha_now	night_time_is_the_right_time	4	aretha_franklin/aretha_now/04-night_time_is_the_right_time.mp3	users/jbonada/Aretha_Franklin-Aretha_Now-1968/04-night_time_is_the_right_time-jce.mp3	32567	21247
aretha_franklin	columbia_jazz_1960_1965_retail	evil_gal_blues	1	aretha_franklin/columbia_jazz_1960_1965_retail/01-evil_gal_blues.mp3	users/jbonada/Aretha_Franklin-Columbia_Jazz_1960_1965-RETAIL-2003/01-aretha_franklin-evil_gal_blues-esc.mp3	32574	21254
aretha_franklin	columbia_jazz_1960_1965_retail	it_aint_necessarily_so	11	aretha_franklin/columbia_jazz_1960_1965_retail/11-it_aint_necessarily_so.mp3	users/jbonada/Aretha_Franklin-Columbia_Jazz_1960_1965-RETAIL-2003/11-aretha_franklin-it_aint_necessarily_so-esc.mp3	32583	21263
aretha_franklin	columbia_jazz_1960_1965_retail	maybe_im_a_fool	14	aretha_franklin/columbia_jazz_1960_1965_retail/14-maybe_im_a_fool.mp3	users/jbonada/Aretha_Franklin-Columbia_Jazz_1960_1965-RETAIL-2003/14-aretha_franklin-maybe_im_a_fool-esc.mp3	32586	21266
aretha_franklin	columbia_jazz_1960_1965_retail	trouble_in_mind	16	aretha_franklin/columbia_jazz_1960_1965_retail/16-trouble_in_mind.mp3	users/jbonada/Aretha_Franklin-Columbia_Jazz_1960_1965-RETAIL-2003/16-aretha_franklin-trouble_in_mind-esc.mp3	32588	21268
aretha_franklin	very_best_of_aretha_frankl	sisters_are_doing_it_for_thems	1	aretha_franklin/very_best_of_aretha_frankl/01-sisters_are_doing_it_for_thems.mp3	users/jbonada/Aretha_Franklin-The_Very_Best_of_Aretha_Franklin-1994/01-aretha_franklin-sisters_are_doing_it_for_themselves_(with_eurythmics)-n1.mp3	37960	26640
aretha_franklin	very_best_of_aretha_frankl	chain_of_fools	2	aretha_franklin/very_best_of_aretha_frankl/02-chain_of_fools.mp3	users/jbonada/Aretha_Franklin-The_Very_Best_of_Aretha_Franklin-1994/02-aretha_franklin-chain_of_fools-n1.mp3	37961	26641
aretha_franklin	very_best_of_aretha_frankl	house_that_jack_built	6	aretha_franklin/very_best_of_aretha_frankl/06-house_that_jack_built.mp3	users/jbonada/Aretha_Franklin-The_Very_Best_of_Aretha_Franklin-1994/06-aretha_franklin-the_house_that_jack_built-n1.mp3	37965	26645
aretha_franklin	very_best_of_aretha_frankl	since_you_ve_been_gone	9	aretha_franklin/very_best_of_aretha_frankl/09-since_you_ve_been_gone.mp3	users/jbonada/Aretha_Franklin-The_Very_Best_of_Aretha_Franklin-1994/09-aretha_franklin-since_youve_been_gone-n1.mp3	37968	26648
aretha_franklin	think_2002_remix	think_2002_bootleg_remix	1	aretha_franklin/think_2002_remix/01-think_2002_bootleg_remix.mp3	users/jbonada/Aretha_Franklin-Think_2002_Remix-Promo-CDS-2002/01-aretha_franklin_-think_-_2002_bootleg_remix.mp3	38019	26699
basement_jaxx	kish_kash	right_heres_the_spot_feat_meshell_ndegeocello	2	basement_jaxx/kish_kash/02-right_heres_the_spot_feat_meshell_ndegeocello.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Kish Kash/02 Basement Jaxx - Right Heres The Spot (feat Meshell Ndegeocello).mp3	55177	51854
basement_jaxx	kish_kash	petrilude	5	basement_jaxx/kish_kash/05-petrilude.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Kish Kash/05 Basement Jaxx - Petrilude.mp3	55180	51857
basement_jaxx	kish_kash	plug_it_in_feat_jc_chasez	7	basement_jaxx/kish_kash/07-plug_it_in_feat_jc_chasez.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Kish Kash/07 Basement Jaxx - Plug It In (Feat JC Chasez).mp3	55182	51859
basement_jaxx	kish_kash	if_i_ever_recover	9	basement_jaxx/kish_kash/09-if_i_ever_recover.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Kish Kash/09 Basement Jaxx - If I Ever recover.mp3	55184	51861
basement_jaxx	kish_kash	cish_cash_feat_siouxsie_sioux	10	basement_jaxx/kish_kash/10-cish_cash_feat_siouxsie_sioux.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Kish Kash/10 Basement Jaxx - Cish Cash (Feat Siouxsie Sioux.mp3	55185	51862
basement_jaxx	kish_kash	tonight_feat_phoebe	11	basement_jaxx/kish_kash/11-tonight_feat_phoebe.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Kish Kash/11 Basement Jaxx - Tonight (Feat Phoebe).mp3	55186	51863
basement_jaxx	kish_kash	living_room	13	basement_jaxx/kish_kash/13-living_room.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Kish Kash/13 Basement Jaxx - Living Room.mp3	55188	51865
basement_jaxx	rooty	breakaway	2	basement_jaxx/rooty/02-breakaway.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Rooty/02 - Basement Jaxx - Breakaway.mp3	55166	51843
basement_jaxx	rooty	sfm	3	basement_jaxx/rooty/03-sfm.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Rooty/03 - Basement Jaxx - SFM.mp3	55167	51844
basement_jaxx	rooty	where_s_your_head_at	8	basement_jaxx/rooty/08-where_s_your_head_at.mp3	users/malonso/B/Basement Jaxx/Basement Jaxx - Rooty/09 - Basement Jaxx - Where's Your Head At.mp3	55171	51848
beatles	hard_day_s_night	if_i_fell	3	beatles/hard_day_s_night/03-if_i_fell.mp3	users/beesuan/Beatles/03 - A hard days night 1964/03 - If I Fell.mp3	52784	49461
beatles	hard_day_s_night	i_ll_be_back	13	beatles/hard_day_s_night/13-i_ll_be_back.mp3	users/beesuan/Beatles/03 - A hard days night 1964/13 - I'll Be Back.mp3	52793	49470
beatles	abbey_road	something	2	beatles/abbey_road/02-something.mp3	users/beesuan/Beatles/11 - Abbey Road 1969/02 - Something.mp3	52880	49557
beatles	let_it_be	for_you_blue	11	beatles/let_it_be/11-for_you_blue.mp3	users/beesuan/Beatles/12 - Let It Be 1970/11 - For You Blue.mp3	52904	49581
beatles	magical_mystery_tour	flying	3	beatles/magical_mystery_tour/03-flying.mp3	users/jbonada/01 - Magical Mystery Tour 1967/03 - Flying.mp3	43431	32111
