6.528303 109.817098 11.795000 99.816667
2.242891 279.996896 6.226667 102.106667
5.781374 294.060974 5.265000 103.186667
7.053643 308.821408 3.975000 103.430000
6.973326 319.720572 2.806667 104.140000
8.913282 106.202179 18.083333 106.283333
16.616644 103.428962 20.666667 106.816667
9.076403 351.689781 10.333333 107.066667
13.745372 338.369724 19.100000 108.616667
20.871007 0.291006 21.483333 109.083333
11.482850 2.065423 20.016667 110.283333
6.534711 240.739692 21.583333 111.833333
6.826083 246.715190 3.216667 113.066667
5.124838 239.413353 22.166667 113.550000
6.369197 241.926783 4.391667 113.971667
5.827995 216.872103 22.300000 114.216667
4.905271 229.952474 22.750000 115.350000
6.091941 243.343245 5.983333 116.066667
2.814763 230.971417 2.100000 117.750000
3.292083 217.938570 4.233333 117.883333
5.376877 216.270327 24.450000 118.066667
6.738702 261.797744 5.810000 118.066667
5.837646 261.330474 9.750000 118.733333
3.191457 219.826757 22.610000 120.291667
4.990419 241.796127 14.583333 120.966667
5.187092 258.543126 6.066667 121.000000
