5.874719 164.893211 11.795000 99.816667
17.164304 254.802101 6.226667 102.106667
29.832596 239.382426 5.265000 103.186667
53.406180 263.519854 3.975000 103.430000
60.065477 273.006208 2.806667 104.140000
24.606623 225.204327 18.083333 106.283333
5.872028 272.804735 20.666667 106.816667
77.099657 271.657620 10.333333 107.066667
18.949943 61.268197 19.100000 108.616667
48.473637 179.158539 21.483333 109.083333
23.352377 254.089606 20.016667 110.283333
64.538267 292.372970 21.583333 111.833333
19.210519 52.779287 3.216667 113.066667
46.347852 288.258370 22.166667 113.550000
17.754224 334.396923 4.391667 113.971667
40.167327 239.962346 22.300000 114.216667
27.750799 255.264306 22.750000 115.350000
23.932879 318.910849 5.983333 116.066667
96.569961 174.538082 2.100000 117.750000
85.711096 167.685070 4.233333 117.883333
183.344075 351.438608 24.450000 118.066667
41.868064 318.237019 5.810000 118.066667
30.695443 311.870758 9.750000 118.733333
17.384856 219.436801 22.610000 120.291667
18.688691 295.443941 14.583333 120.966667
16.921557 236.490624 6.066667 121.000000
