50.438524 181.951332 11.795000 99.816667
25.576541 351.879808 6.226667 102.106667
49.077744 1.330298 5.265000 103.186667
52.686445 12.744196 3.975000 103.430000
45.327471 22.286495 2.806667 104.140000
32.552167 218.611127 18.083333 106.283333
70.259777 212.765094 20.666667 106.816667
60.212331 74.318770 10.333333 107.066667
55.493880 71.574329 19.100000 108.616667
93.504572 95.596823 21.483333 109.083333
41.494247 96.272854 20.016667 110.283333
41.182904 313.585985 21.583333 111.833333
43.618599 319.073571 3.216667 113.066667
37.466875 307.229345 22.166667 113.550000
37.750717 316.167805 4.391667 113.971667
37.643063 285.215364 22.300000 114.216667
32.622999 296.788340 22.750000 115.350000
36.059625 314.504963 5.983333 116.066667
19.266846 270.718885 2.100000 117.750000
21.544203 266.663376 4.233333 117.883333
34.187060 281.481107 24.450000 118.066667
36.128500 325.517475 5.810000 118.066667
34.654662 325.410191 9.750000 118.733333
16.997122 286.429464 22.610000 120.291667
28.773192 319.876780 14.583333 120.966667
25.018018 314.580730 6.066667 121.000000
