2.200000 108.700000 8.533000 100.000000
8.200000 106.400000 13.350000 100.000000
8.500000 106.400000 13.533000 100.283000
1.100000 280.600000 5.417000 100.350000
0.600000 175.400000 7.233000 100.617000
1.400000 285.300000 4.000000 100.750000
6.900000 109.700000 13.150000 100.817000
7.000000 104.700000 12.650000 100.883000
8.500000 111.800000 13.500000 100.983000
1.500000 253.400000 6.950000 101.283000
0.900000 171.800000 3.000000 101.383000
8.800000 104.400000 12.583000 101.450000
2.400000 119.400000 2.517000 101.783000
6.100000 106.700000 12.467000 102.067000
5.800000 95.100000 12.117000 102.567000
5.400000 126.700000 11.417000 103.000000
6.600000 307.900000 3.833000 103.333000
2.100000 176.100000 4.783000 103.433000
4.100000 65.200000 10.550000 103.600000
5.400000 126.700000 3.250000 103.667000
2.400000 47.700000 10.367000 104.467000
10.000000 12.500000 18.767000 105.750000
11.400000 41.400000 18.800000 105.767000
13.400000 27.000000 19.917000 106.017000
4.500000 256.700000 3.233000 106.250000
5.200000 49.200000 17.700000 106.467000
8.600000 283.600000 8.683000 106.600000
15.000000 20.500000 20.867000 106.667000
14.000000 11.400000 20.667000 106.800000
13.600000 34.900000 20.717000 107.033000
8.700000 253.100000 10.333000 107.067000
17.400000 43.100000 20.950000 107.067000
14.400000 32.100000 20.767000 107.133000
13.200000 32.800000 21.033000 107.367000
16.700000 25.600000 21.100000 107.600000
0.400000 14.700000 16.567000 107.617000
15.200000 27.200000 21.200000 107.950000
10.200000 265.200000 10.700000 107.983000
3.000000 207.400000 3.800000 108.033000
2.100000 247.100000 16.117000 108.217000
6.300000 258.500000 11.167000 108.700000
14.400000 32.100000 2.267000 108.900000
5.900000 259.600000 10.500000 108.950000
21.800000 47.100000 21.483000 109.100000
5.700000 262.000000 11.883000 109.200000
4.900000 248.800000 13.750000 109.217000
5.800000 254.900000 12.267000 109.300000
7.200000 287.700000 21.167000 110.417000
7.600000 271.700000 20.950000 110.600000
4.500000 256.700000 16.550000 111.617000
3.100000 297.700000 2.300000 111.667000
7.000000 249.000000 2.817000 111.700000
6.100000 244.000000 2.900000 112.083000
4.000000 289.000000 2.750000 112.183000
5.200000 49.200000 3.183000 113.033000
6.000000 353.000000 3.250000 113.067000
3.500000 319.800000 23.083000 113.433000
6.200000 231.500000 22.200000 113.550000
6.200000 231.500000 22.200000 113.550000
8.000000 266.000000 22.367000 113.967000
5.800000 235.200000 4.383000 113.983000
6.000000 252.000000 4.583000 113.983000
6.000000 233.000000 22.233000 114.000000
5.000000 255.000000 22.483000 114.017000
5.000000 232.000000 22.467000 114.183000
5.400000 225.400000 22.283000 114.183000
4.000000 233.000000 4.617000 114.650000
4.900000 262.000000 4.900000 114.983000
1.200000 24.900000 5.267000 115.250000
6.000000 247.000000 4.850000 115.400000
6.000000 247.000000 4.950000 115.417000
5.000000 274.000000 5.217000 115.600000
4.000000 240.000000 6.200000 115.600000
2.200000 108.700000 6.017000 115.967000
4.500000 229.000000 23.333000 116.750000
5.800000 248.100000 8.000000 117.067000
4.880000 222.780000 23.733000 117.533000
6.700000 259.000000 6.217000 117.717000
2.400000 47.700000 4.233000 117.883000
5.350000 218.540000 24.450000 118.067000
6.200000 255.400000 5.833000 118.117000
3.800000 230.000000 24.383000 118.167000
5.700000 256.500000 9.733000 118.700000
5.500000 241.400000 10.067000 118.767000
3.100000 249.800000 4.783000 119.433000
3.900000 216.400000 23.550000 119.550000
5.300000 248.500000 5.850000 119.733000
3.100000 228.400000 5.033000 119.767000
4.800000 272.200000 11.800000 119.950000
4.100000 249.000000 5.350000 120.217000
3.000000 211.000000 5.133000 120.233000
2.900000 233.600000 22.617000 120.267000
1.500000 253.400000 22.683000 120.267000
5.100000 242.900000 14.817000 120.283000
4.300000 246.900000 5.650000 120.283000
4.100000 249.800000 16.617000 120.300000
3.200000 234.900000 5.217000 120.317000
3.600000 236.800000 17.783000 120.417000
3.100000 349.200000 5.200000 120.500000
3.400000 247.600000 18.483000 120.567000
5.100000 258.600000 14.383000 120.600000
4.400000 242.300000 5.700000 120.883000
5.000000 247.300000 13.767000 120.917000
5.500000 243.100000 14.583000 120.967000
5.200000 257.200000 6.067000 121.000000
3.200000 234.200000 5.933000 121.033000
5.000000 247.100000 12.350000 121.100000
2.300000 226.100000 18.617000 121.100000
5.500000 247.000000 13.433000 121.183000
2.600000 213.900000 18.867000 121.283000
2.000000 165.800000 15.200000 121.433000
4.300000 244.700000 6.733000 121.467000
5.600000 257.600000 13.900000 121.600000
2.400000 170.600000 14.667000 121.617000
2.500000 222.400000 6.150000 121.833000
2.200000 167.400000 14.933000 121.833000
3.800000 250.300000 6.550000 121.867000
2.300000 173.200000 14.900000 121.967000
5.800000 251.200000 12.267000 121.983000
